t_delay,reserv_number,run_number,laser_power_deg
dark,4.0,19.0,0.00
dark,4.0,19.0,0.00
dark,4.0,19.0,0.00
dark,4.0,19.0,0.00
dark,4.0,19.0,0.00
dark,4.0,19.0,0.00
dark,4.0,19.0,0.00
dark,4.0,19.0,0.00
dark,4.0,19.0,0.00
dark,4.0,19.0,0.00
dark,4.0,19.0,0.00
dark,4.0,19.0,0.00
dark,4.0,19.0,0.00
dark,4.0,19.0,0.00
dark,4.0,19.0,0.00
dark,4.0,19.0,0.00
dark,4.0,19.0,0.00
dark,4.0,19.0,0.00
dark,4.0,19.0,0.00
dark,4.0,19.0,0.00
dark,4.0,19.0,0.00
dark,4.0,19.0,0.00
dark,4.0,19.0,0.00
dark,4.0,19.0,0.00
dark,4.0,19.0,0.00
dark,4.0,19.0,0.00
dark,4.0,19.0,0.00
dark,4.0,19.0,0.00
dark,4.0,19.0,0.00
dark,4.0,19.0,0.00
dark,4.0,19.0,0.00
dark,4.0,19.0,0.00
dark,4.0,19.0,0.00
dark,4.0,19.0,0.00
dark,4.0,19.0,0.00
dark,4.0,19.0,0.00
dark,4.0,19.0,0.00
dark,4.0,19.0,0.00
dark,4.0,19.0,0.00
dark,4.0,19.0,0.00
dark,4.0,19.0,0.00
dark,4.0,19.0,0.00
dark,4.0,19.0,0.00
dark,4.0,19.0,0.00
dark,4.0,19.0,0.00
dark,4.0,19.0,0.00
dark,4.0,19.0,0.00
dark,4.0,19.0,0.00
dark,4.0,19.0,0.00
dark,4.0,19.0,0.00
dark,4.0,19.0,0.00
dark,4.0,20.0,0.00
dark,4.0,20.0,0.00
dark,4.0,20.0,0.00
dark,4.0,20.0,0.00
dark,4.0,20.0,0.00
dark,4.0,20.0,0.00
dark,4.0,20.0,0.00
dark,4.0,20.0,0.00
dark,4.0,20.0,0.00
dark,5.0,21.0,0.00
dark,5.0,21.0,0.00
dark,5.0,21.0,0.00
dark,5.0,21.0,0.00
dark,5.0,22.0,0.00
dark,5.0,22.0,0.00
dark,5.0,22.0,0.00
dark,5.0,22.0,0.00
dark,5.0,22.0,0.00
dark,5.0,22.0,0.00
dark,5.0,22.0,0.00
dark,5.0,22.0,0.00
dark,5.0,22.0,0.00
dark,5.0,22.0,0.00
dark,5.0,22.0,0.00
dark,5.0,22.0,0.00
dark,5.0,22.0,0.00
dark,5.0,22.0,0.00
dark,5.0,22.0,0.00
dark,5.0,22.0,0.00
dark,5.0,22.0,0.00
dark,5.0,22.0,0.00
dark,5.0,22.0,0.00
dark,5.0,22.0,0.00
dark,5.0,22.0,0.00
dark,5.0,22.0,0.00
dark,5.0,22.0,0.00
dark,5.0,22.0,0.00
dark,5.0,22.0,0.00
dark,5.0,22.0,0.00
dark,5.0,22.0,0.00
dark,5.0,22.0,0.00
dark,6.0,23.0,0.00
dark,6.0,23.0,0.00
dark,6.0,23.0,0.00
dark,6.0,23.0,0.00
dark,6.0,23.0,0.00
dark,6.0,23.0,0.00
dark,6.0,23.0,0.00
dark,6.0,23.0,0.00
dark,6.0,23.0,0.00
dark,6.0,23.0,0.00
dark,6.0,23.0,0.00
dark,6.0,23.0,0.00
dark,6.0,23.0,0.00
dark,6.0,23.0,0.00
dark,6.0,23.0,0.00
dark,6.0,23.0,0.00
dark,6.0,23.0,0.00
dark,6.0,23.0,0.00
dark,6.0,23.0,0.00
dark,6.0,23.0,0.00
dark,6.0,23.0,0.00
dark,6.0,23.0,0.00
dark,6.0,23.0,0.00
dark,6.0,23.0,0.00
dark,6.0,23.0,0.00
dark,6.0,23.0,0.00
dark,6.0,23.0,0.00
dark,6.0,23.0,0.00
dark,6.0,23.0,0.00
dark,6.0,23.0,0.00
dark,6.0,23.0,0.00
dark,6.0,23.0,0.00
dark,6.0,23.0,0.00
dark,6.0,23.0,0.00
dark,6.0,23.0,0.00
dark,6.0,23.0,0.00
dark,6.0,23.0,0.00
dark,6.0,23.0,0.00
dark,6.0,23.0,0.00
dark,6.0,23.0,0.00
dark,6.0,23.0,0.00
dark,6.0,23.0,0.00
dark,6.0,23.0,0.00
dark,6.0,23.0,0.00
dark,6.0,23.0,0.00
dark,6.0,23.0,0.00
dark,6.0,23.0,0.00
dark,6.0,23.0,0.00
dark,6.0,23.0,0.00
dark,6.0,23.0,0.00
dark,6.0,23.0,0.00
dark,6.0,23.0,0.00
dark,6.0,24.0,0.00
dark,6.0,24.0,0.00
dark,6.0,24.0,0.00
dark,6.0,25.0,0.00
dark,6.0,25.0,0.00
dark,6.0,25.0,0.00
dark,6.0,26.0,0.00
dark,6.0,26.0,0.00
dark,6.0,27.0,0.00
dark,6.0,27.0,0.00
dark,6.0,28.0,0.00
dark,6.0,28.0,0.00
dark,6.0,28.0,0.00
dark,6.0,28.0,0.00
dark,6.0,28.0,0.00
dark,6.0,28.0,0.00
dark,6.0,28.0,0.00
dark,6.0,28.0,0.00
dark,6.0,28.0,0.00
dark,6.0,28.0,0.00
dark,6.0,28.0,0.00
dark,6.0,28.0,0.00
dark,6.0,28.0,0.00
dark,6.0,28.0,0.00
dark,6.0,28.0,0.00
dark,6.0,28.0,0.00
dark,6.0,28.0,0.00
dark,6.0,28.0,0.00
dark,6.0,28.0,0.00
dark,6.0,28.0,0.00
dark,6.0,28.0,0.00
dark,6.0,28.0,0.00
dark,6.0,28.0,0.00
dark,6.0,28.0,0.00
dark,6.0,28.0,0.00
dark,6.0,28.0,0.00
dark,6.0,28.0,0.00
dark,6.0,28.0,0.00
dark,6.0,28.0,0.00
dark,6.0,28.0,0.00
dark,6.0,28.0,0.00
dark,6.0,28.0,0.00
dark,6.0,28.0,0.00
dark,6.0,28.0,0.00
dark,6.0,28.0,0.00
dark,6.0,28.0,0.00
dark,6.0,28.0,0.00
dark,6.0,28.0,0.00
dark,6.0,28.0,0.00
dark,6.0,28.0,0.00
dark,6.0,28.0,0.00
dark,6.0,28.0,0.00
dark,6.0,28.0,0.00
dark,6.0,28.0,0.00
dark,6.0,28.0,0.00
dark,6.0,28.0,0.00
dark,6.0,28.0,0.00
dark,6.0,29.0,0.00
dark,6.0,29.0,0.00
dark,6.0,29.0,0.00
dark,6.0,29.0,0.00
dark,6.0,29.0,0.00
dark,6.0,29.0,0.00
dark,6.0,29.0,0.00
dark,6.0,29.0,0.00
dark,6.0,29.0,0.00
dark,6.0,29.0,0.00
dark,6.0,29.0,0.00
dark,6.0,29.0,0.00
dark,6.0,29.0,0.00
dark,6.0,29.0,0.00
dark,6.0,29.0,0.00
dark,6.0,29.0,0.00
dark,6.0,29.0,0.00
dark,6.0,29.0,0.00
dark,6.0,29.0,0.00
dark,6.0,29.0,0.00
dark,6.0,29.0,0.00
dark,6.0,29.0,0.00
dark,6.0,29.0,0.00
dark,6.0,29.0,0.00
dark,6.0,29.0,0.00
dark,6.0,29.0,0.00
dark,6.0,29.0,0.00
dark,6.0,29.0,0.00
dark,6.0,29.0,0.00
dark,6.0,29.0,0.00
dark,6.0,29.0,0.00
dark,6.0,29.0,0.00
dark,6.0,29.0,0.00
dark,6.0,29.0,0.00
dark,6.0,29.0,0.00
dark,6.0,29.0,0.00
dark,6.0,29.0,0.00
dark,6.0,29.0,0.00
dark,6.0,29.0,0.00
dark,6.0,29.0,0.00
dark,6.0,29.0,0.00
dark,6.0,29.0,0.00
dark,6.0,29.0,0.00
dark,6.0,29.0,0.00
dark,6.0,29.0,0.00
dark,6.0,30.0,0.00
dark,6.0,30.0,0.00
dark,6.0,30.0,0.00
dark,6.0,30.0,0.00
dark,6.0,30.0,0.00
dark,6.0,30.0,0.00
dark,6.0,30.0,0.00
dark,6.0,30.0,0.00
dark,6.0,30.0,0.00
dark,6.0,30.0,0.00
dark,6.0,30.0,0.00
dark,6.0,30.0,0.00
dark,6.0,30.0,0.00
dark,6.0,30.0,0.00
dark,6.0,30.0,0.00
dark,6.0,30.0,0.00
dark,6.0,30.0,0.00
dark,6.0,30.0,0.00
dark,6.0,30.0,0.00
dark,6.0,30.0,0.00
dark,6.0,30.0,0.00
dark,6.0,30.0,0.00
dark,6.0,30.0,0.00
dark,6.0,30.0,0.00
dark,6.0,30.0,0.00
dark,6.0,30.0,0.00
dark,6.0,30.0,0.00
dark,6.0,30.0,0.00
dark,6.0,30.0,0.00
dark,6.0,30.0,0.00
dark,6.0,30.0,0.00
dark,6.0,30.0,0.00
dark,6.0,30.0,0.00
dark,6.0,30.0,0.00
dark,6.0,30.0,0.00
dark,6.0,30.0,0.00
dark,6.0,30.0,0.00
dark,6.0,30.0,0.00
dark,6.0,30.0,0.00
dark,6.0,30.0,0.00
dark,6.0,30.0,0.00
dark,6.0,30.0,0.00
dark,6.0,30.0,0.00
dark,6.0,30.0,0.00
dark,6.0,30.0,0.00
dark,6.0,30.0,0.00
dark,6.0,30.0,0.00
dark,6.0,30.0,0.00
dark,6.0,30.0,0.00
dark,6.0,30.0,0.00
dark,6.0,30.0,0.00
dark,6.0,30.0,0.00
dark,6.0,30.0,0.00
dark,6.0,30.0,0.00
dark,6.0,30.0,0.00
dark,6.0,30.0,0.00
dark,6.0,30.0,0.00
dark,6.0,30.0,0.00
dark,6.0,30.0,0.00
dark,6.0,30.0,0.00
dark,6.0,30.0,0.00
dark,6.0,30.0,0.00
dark,6.0,30.0,0.00
dark,6.0,30.0,0.00
dark,6.0,30.0,0.00
dark,6.0,30.0,0.00
dark,6.0,30.0,0.00
dark,6.0,30.0,0.00
dark,6.0,30.0,0.00
dark,6.0,30.0,0.00
dark,6.0,30.0,0.00
dark,6.0,30.0,0.00
dark,6.0,30.0,0.00
dark,6.0,30.0,0.00
dark,6.0,30.0,0.00
dark,6.0,30.0,0.00
dark,6.0,30.0,0.00
dark,6.0,30.0,0.00
dark,6.0,30.0,0.00
dark,6.0,30.0,0.00
dark,6.0,30.0,0.00
dark,6.0,30.0,0.00
dark,6.0,30.0,0.00
dark,6.0,30.0,0.00
dark,6.0,30.0,0.00
dark,6.0,30.0,0.00
dark,6.0,30.0,0.00
dark,6.0,30.0,0.00
dark,6.0,30.0,0.00
dark,6.0,30.0,0.00
dark,6.0,30.0,0.00
dark,6.0,30.0,0.00
dark,6.0,30.0,0.00
dark,6.0,30.0,0.00
dark,6.0,30.0,0.00
dark,6.0,30.0,0.00
dark,6.0,31.0,0.00
dark,6.0,31.0,0.00
dark,6.0,31.0,0.00
dark,6.0,31.0,0.00
dark,6.0,32.0,0.00
dark,6.0,32.0,0.00
dark,6.0,32.0,0.00
dark,6.0,32.0,0.00
dark,6.0,32.0,0.00
dark,6.0,32.0,0.00
dark,6.0,32.0,0.00
dark,6.0,32.0,0.00
dark,6.0,32.0,0.00
dark,6.0,32.0,0.00
dark,6.0,32.0,0.00
dark,6.0,32.0,0.00
dark,6.0,32.0,0.00
dark,6.0,32.0,0.00
dark,6.0,32.0,0.00
dark,6.0,32.0,0.00
dark,6.0,32.0,0.00
dark,6.0,32.0,0.00
dark,6.0,32.0,0.00
dark,6.0,32.0,0.00
dark,6.0,32.0,0.00
dark,6.0,32.0,0.00
dark,6.0,32.0,0.00
dark,6.0,32.0,0.00
dark,6.0,32.0,0.00
dark,6.0,32.0,0.00
dark,6.0,32.0,0.00
dark,6.0,32.0,0.00
dark,6.0,32.0,0.00
dark,6.0,32.0,0.00
dark,6.0,32.0,0.00
dark,6.0,32.0,0.00
dark,6.0,32.0,0.00
dark,6.0,32.0,0.00
dark,6.0,32.0,0.00
dark,6.0,32.0,0.00
dark,6.0,32.0,0.00
dark,6.0,32.0,0.00
dark,6.0,33.0,0.00
dark,6.0,33.0,0.00
dark,6.0,33.0,0.00
dark,6.0,33.0,0.00
dark,6.0,33.0,0.00
dark,6.0,33.0,0.00
10ns,7.0,34.0,-26.00
10ns,7.0,35.0,-26.00
10ns,7.0,36.0,-26.00
10ns,7.0,36.0,-26.00
10ns,7.0,36.0,-26.00
10ns,7.0,36.0,-26.00
10ns,7.0,36.0,-26.00
10ns,7.0,36.0,-26.00
10ns,7.0,36.0,-26.00
10ns,7.0,36.0,-26.00
10ns,7.0,36.0,-26.00
10ns,7.0,36.0,-26.00
10ns,7.0,36.0,-26.00
10ns,7.0,36.0,-26.00
10ns,7.0,36.0,-26.00
10ns,7.0,36.0,-26.00
10ns,7.0,36.0,-26.00
10ns,7.0,36.0,-26.00
10ns,7.0,36.0,-26.00
10ns,7.0,36.0,-26.00
10ns,7.0,36.0,-26.00
10ns,7.0,36.0,-26.00
10ns,7.0,36.0,-26.00
10ns,7.0,36.0,-26.00
10ns,7.0,36.0,-26.00
10ns,7.0,36.0,-26.00
10ns,7.0,36.0,-26.00
10ns,7.0,36.0,-26.00
10ns,7.0,36.0,-26.00
10ns,7.0,36.0,-26.00
10ns,7.0,36.0,-26.00
10ns,7.0,36.0,-26.00
10ns,7.0,36.0,-26.00
10ns,7.0,36.0,-26.00
10ns,7.0,36.0,-26.00
10ns,7.0,36.0,-26.00
10ns,7.0,36.0,-26.00
10ns,7.0,36.0,-26.00
10ns,7.0,36.0,-26.00
10ns,7.0,36.0,-26.00
10ns,7.0,36.0,-26.00
10ns,7.0,36.0,-26.00
10ns,7.0,36.0,-26.00
10ns,7.0,36.0,-26.00
10ns,7.0,36.0,-26.00
10ns,7.0,36.0,-26.00
10ns,7.0,36.0,-26.00
10ns,7.0,36.0,-26.00
10ns,7.0,36.0,-26.00
10ns,7.0,36.0,-26.00
10ns,7.0,36.0,-26.00
10ns,7.0,36.0,-26.00
10ns,7.0,36.0,-26.00
10ns,7.0,36.0,-26.00
10ns,7.0,36.0,-26.00
10ns,7.0,36.0,-26.00
10ns,7.0,36.0,-26.00
10ns,7.0,36.0,-26.00
10ns,7.0,36.0,-26.00
10ns,7.0,36.0,-26.00
10ns,7.0,36.0,-26.00
10ns,7.0,36.0,-26.00
10ns,7.0,36.0,-26.00
10ns,7.0,36.0,-26.00
10ns,7.0,36.0,-26.00
10ns,7.0,36.0,-26.00
10ns,7.0,36.0,-26.00
10ns,7.0,36.0,-26.00
10ns,7.0,36.0,-26.00
10ns,7.0,36.0,-26.00
10ns,7.0,36.0,-26.00
10ns,7.0,36.0,-26.00
10ns,7.0,36.0,-26.00
10ns,7.0,36.0,-26.00
10ns,7.0,36.0,-26.00
10ns,7.0,36.0,-26.00
10ns,7.0,36.0,-26.00
10ns,7.0,36.0,-26.00
10ns,7.0,36.0,-26.00
10ns,7.0,36.0,-26.00
10ns,7.0,36.0,-26.00
10ns,7.0,36.0,-26.00
10ns,7.0,36.0,-26.00
10ns,7.0,36.0,-26.00
10ns,7.0,36.0,-26.00
10ns,7.0,36.0,-26.00
10ns,7.0,36.0,-26.00
10ns,7.0,36.0,-26.00
10ns,7.0,36.0,-26.00
10ns,7.0,36.0,-26.00
10ns,7.0,36.0,-26.00
10ns,7.0,36.0,-26.00
10ns,7.0,36.0,-26.00
10ns,7.0,36.0,-26.00
10ns,7.0,36.0,-26.00
10ns,7.0,36.0,-26.00
10ns,7.0,36.0,-26.00
10ns,7.0,36.0,-26.00
10ns,7.0,36.0,-26.00
10ns,7.0,36.0,-26.00
10ns,7.0,36.0,-26.00
10ns,7.0,36.0,-26.00
10ns,7.0,36.0,-26.00
10ns,7.0,36.0,-26.00
10ns,7.0,36.0,-26.00
10ns,7.0,36.0,-26.00
10ns,7.0,36.0,-26.00
10ns,7.0,36.0,-26.00
10ns,7.0,36.0,-26.00
10ns,7.0,36.0,-26.00
10ns,7.0,36.0,-26.00
10ns,7.0,36.0,-26.00
10ns,7.0,36.0,-26.00
10ns,7.0,36.0,-26.00
10ns,7.0,36.0,-26.00
10ns,7.0,36.0,-26.00
10ns,7.0,36.0,-26.00
10ns,7.0,36.0,-26.00
10ns,7.0,36.0,-26.00
10ns,7.0,36.0,-26.00
10ns,7.0,36.0,-26.00
10ns,7.0,36.0,-26.00
10ns,7.0,36.0,-26.00
10ns,7.0,36.0,-26.00
10ns,7.0,36.0,-26.00
10ns,7.0,36.0,-26.00
10ns,7.0,36.0,-26.00
10ns,7.0,36.0,-26.00
10ns,7.0,36.0,-26.00
10ns,7.0,36.0,-26.00
10ns,7.0,36.0,-26.00
10ns,7.0,36.0,-26.00
10ns,7.0,36.0,-26.00
10ns,7.0,36.0,-26.00
10ns,7.0,36.0,-26.00
10ns,7.0,36.0,-26.00
10ns,7.0,36.0,-26.00
10ns,7.0,36.0,-26.00
10ns,7.0,36.0,-26.00
10ns,7.0,36.0,-26.00
10ns,7.0,36.0,-26.00
10ns,7.0,36.0,-26.00
10ns,7.0,36.0,-26.00
10ns,7.0,36.0,-26.00
10ns,7.0,37.0,-26.00
10ns,7.0,37.0,-26.00
10ns,7.0,37.0,-26.00
10ns,7.0,37.0,-26.00
10ns,7.0,37.0,-26.00
10ns,7.0,37.0,-26.00
10ns,7.0,37.0,-26.00
10ns,7.0,37.0,-26.00
10ns,7.0,37.0,-26.00
10ns,7.0,37.0,-26.00
10ns,7.0,37.0,-26.00
10ns,7.0,37.0,-26.00
10ns,7.0,37.0,-26.00
10ns,7.0,37.0,-26.00
10ns,7.0,37.0,-26.00
10ns,7.0,37.0,-26.00
10ns,7.0,37.0,-26.00
10ns,7.0,37.0,-26.00
10ns,7.0,37.0,-26.00
10ns,7.0,37.0,-26.00
10ns,7.0,37.0,-26.00
10ns,7.0,37.0,-26.00
10ns,7.0,37.0,-26.00
10ns,7.0,37.0,-26.00
10ns,7.0,37.0,-26.00
10ns,7.0,37.0,-26.00
10ns,7.0,37.0,-26.00
10ns,7.0,37.0,-26.00
10ns,7.0,37.0,-26.00
10ns,7.0,37.0,-26.00
10ns,7.0,37.0,-26.00
10ns,7.0,37.0,-26.00
10ns,7.0,37.0,-26.00
10ns,7.0,37.0,-26.00
10ns,7.0,37.0,-26.00
10ns,7.0,37.0,-26.00
10ns,7.0,37.0,-26.00
10ns,7.0,37.0,-26.00
10ns,7.0,37.0,-26.00
10ns,7.0,37.0,-26.00
10ns,7.0,37.0,-26.00
10ns,7.0,37.0,-26.00
10ns,7.0,37.0,-26.00
10ns,7.0,37.0,-26.00
10ns,7.0,37.0,-26.00
10ns,7.0,37.0,-26.00
10ns,7.0,37.0,-26.00
10ns,7.0,37.0,-26.00
10ns,7.0,37.0,-26.00
10ns,7.0,37.0,-26.00
10ns,7.0,37.0,-26.00
10ns,7.0,37.0,-26.00
10ns,7.0,37.0,-26.00
10ns,7.0,37.0,-26.00
10ns,7.0,37.0,-26.00
10ns,7.0,37.0,-26.00
10ns,7.0,37.0,-26.00
10ns,7.0,37.0,-26.00
10ns,7.0,37.0,-26.00
10ns,7.0,37.0,-26.00
10ns,7.0,37.0,-26.00
10ns,7.0,37.0,-26.00
10ns,7.0,37.0,-26.00
10ns,7.0,37.0,-26.00
10ns,7.0,37.0,-26.00
10ns,7.0,37.0,-26.00
10ns,7.0,37.0,-26.00
10ns,7.0,37.0,-26.00
10ns,7.0,37.0,-26.00
10ns,7.0,37.0,-26.00
10ns,7.0,37.0,-26.00
10ns,7.0,37.0,-26.00
10ns,7.0,37.0,-26.00
10ns,7.0,37.0,-26.00
10ns,7.0,37.0,-26.00
10ns,7.0,37.0,-26.00
10ns,7.0,37.0,-26.00
10ns,7.0,37.0,-26.00
10ns,7.0,37.0,-26.00
10ns,8.0,38.0,-26.00
10ns,8.0,38.0,-26.00
10ns,8.0,38.0,-26.00
10ns,8.0,38.0,-26.00
10ns,8.0,38.0,-26.00
10ns,8.0,38.0,-26.00
10ns,8.0,38.0,-26.00
10ns,8.0,38.0,-26.00
10ns,8.0,38.0,-26.00
10ns,8.0,38.0,-26.00
10ns,8.0,38.0,-26.00
10ns,8.0,38.0,-26.00
10ns,8.0,38.0,-26.00
10ns,8.0,38.0,-26.00
10ns,8.0,38.0,-26.00
10ns,8.0,38.0,-26.00
10ns,8.0,38.0,-26.00
10ns,8.0,38.0,-26.00
10ns,8.0,38.0,-26.00
10ns,8.0,39.0,-26.00
10ns,8.0,39.0,-26.00
10ns,8.0,39.0,-26.00
10ns,8.0,39.0,-26.00
10ns,8.0,39.0,-26.00
10ns,8.0,39.0,-26.00
10ns,8.0,39.0,-26.00
10ns,8.0,39.0,-26.00
10ns,8.0,39.0,-26.00
10ns,8.0,39.0,-26.00
10ns,8.0,39.0,-26.00
10ns,8.0,39.0,-26.00
10ns,8.0,39.0,-26.00
10ns,8.0,39.0,-26.00
10ns,8.0,39.0,-26.00
10ns,8.0,39.0,-26.00
10ns,8.0,39.0,-26.00
10ns,8.0,39.0,-26.00
10ns,8.0,39.0,-26.00
10ns,8.0,39.0,-26.00
10ns,8.0,39.0,-26.00
10ns,8.0,39.0,-26.00
10ns,8.0,39.0,-26.00
10ns,8.0,39.0,-26.00
10ns,8.0,39.0,-26.00
10ns,8.0,39.0,-26.00
10ns,8.0,39.0,-26.00
10ns,8.0,39.0,-26.00
10ns,8.0,39.0,-26.00
10ns,8.0,39.0,-26.00
10ns,8.0,39.0,-26.00
10ns,8.0,39.0,-26.00
10ns,8.0,39.0,-26.00
10ns,8.0,39.0,-26.00
10ns,8.0,39.0,-26.00
10ns,8.0,39.0,-26.00
10ns,8.0,39.0,-26.00
10ns,8.0,39.0,-26.00
10ns,8.0,39.0,-26.00
10ns,8.0,39.0,-26.00
10ns,8.0,39.0,-26.00
10ns,8.0,40.0,-26.00
10ns,8.0,40.0,-26.00
10ns,8.0,40.0,-26.00
10ns,8.0,40.0,-26.00
10ns,8.0,40.0,-26.00
10ns,8.0,40.0,-26.00
10ns,8.0,40.0,-26.00
10ns,8.0,40.0,-26.00
10ns,8.0,40.0,-26.00
10ns,8.0,40.0,-26.00
10ns,8.0,40.0,-26.00
10ns,8.0,40.0,-26.00
10ns,8.0,40.0,-26.00
10ns,8.0,40.0,-26.00
10ns,8.0,40.0,-26.00
10ns,8.0,40.0,-26.00
10ns,8.0,40.0,-26.00
10ns,8.0,40.0,-26.00
10ns,8.0,40.0,-26.00
10ns,8.0,40.0,-26.00
10ns,8.0,40.0,-26.00
10ns,8.0,40.0,-26.00
10ns,8.0,40.0,-26.00
10ns,8.0,40.0,-26.00
10ns,8.0,40.0,-26.00
10ns,8.0,40.0,-26.00
10ns,9.0,41.0,-26.00
10ns,9.0,41.0,-26.00
10ns,9.0,41.0,-26.00
10ns,9.0,41.0,-26.00
10ns,9.0,41.0,-26.00
10ns,9.0,41.0,-26.00
10ns,9.0,41.0,-26.00
10ns,9.0,41.0,-26.00
10ns,9.0,41.0,-26.00
10ns,9.0,41.0,-26.00
10ns,9.0,41.0,-26.00
10ns,9.0,41.0,-26.00
10ns,9.0,41.0,-26.00
10ns,9.0,41.0,-26.00
10ns,9.0,41.0,-26.00
10ns,9.0,41.0,-26.00
10ns,9.0,41.0,-26.00
10ns,9.0,41.0,-26.00
10ns,9.0,41.0,-26.00
10ns,9.0,41.0,-26.00
10ns,9.0,41.0,-26.00
10ns,9.0,41.0,-26.00
10ns,9.0,41.0,-26.00
10ns,9.0,41.0,-26.00
10ns,9.0,41.0,-26.00
10ns,9.0,41.0,-26.00
10ns,9.0,41.0,-26.00
10ns,9.0,41.0,-26.00
10ns,9.0,42.0,-26.00
10ns,10.0,43.0,-26.00
10ns,10.0,43.0,-26.00
10ns,10.0,43.0,-26.00
10ns,10.0,43.0,-26.00
10ns,10.0,43.0,-26.00
10ns,10.0,43.0,-26.00
10ns,10.0,43.0,-26.00
10ns,10.0,43.0,-26.00
10ns,10.0,43.0,-26.00
10ns,10.0,43.0,-26.00
10ns,10.0,43.0,-26.00
10ns,10.0,43.0,-26.00
10ns,10.0,43.0,-26.00
10ns,10.0,43.0,-26.00
10ns,10.0,43.0,-26.00
10ns,10.0,43.0,-26.00
10ns,10.0,43.0,-26.00
10ns,10.0,43.0,-26.00
10ns,10.0,43.0,-26.00
10ns,10.0,43.0,-26.00
10ns,10.0,43.0,-26.00
10ns,10.0,43.0,-26.00
10ns,10.0,43.0,-26.00
10ns,10.0,43.0,-26.00
10ns,10.0,43.0,-26.00
10ns,10.0,44.0,-26.00
10ns,10.0,45.0,-26.00
10ns,11.0,46.0,-26.00
10ns,11.0,46.0,-26.00
10ns,11.0,46.0,-26.00
10ns,11.0,46.0,-26.00
10ns,11.0,46.0,-26.00
10ns,11.0,46.0,-26.00
10ns,11.0,46.0,-26.00
10ns,11.0,46.0,-26.00
10ns,11.0,46.0,-26.00
10ns,11.0,46.0,-26.00
10ns,11.0,46.0,-26.00
10ns,11.0,46.0,-26.00
10ns,11.0,46.0,-26.00
10ns,11.0,46.0,-26.00
10ns,11.0,46.0,-26.00
10ns,11.0,46.0,-26.00
10ns,11.0,46.0,-26.00
10ns,11.0,46.0,-26.00
10ns,11.0,46.0,-26.00
10ns,11.0,46.0,-26.00
10ns,11.0,46.0,-26.00
10ns,11.0,46.0,-26.00
10ns,11.0,46.0,-26.00
10ns,11.0,46.0,-26.00
10ns,11.0,46.0,-26.00
10ns,11.0,46.0,-26.00
10ns,11.0,46.0,-26.00
10ns,11.0,46.0,-26.00
10ns,11.0,46.0,-26.00
10ns,11.0,46.0,-26.00
10ns,11.0,46.0,-26.00
10ns,11.0,46.0,-26.00
10ns,11.0,46.0,-26.00
10ns,11.0,46.0,-26.00
10ns,11.0,46.0,-26.00
10ns,11.0,46.0,-26.00
10ns,11.0,46.0,-26.00
10ns,11.0,46.0,-26.00
10ns,11.0,46.0,-26.00
10ns,11.0,46.0,-26.00
10ns,11.0,46.0,-26.00
10ns,11.0,46.0,-26.00
10ns,11.0,46.0,-26.00
10ns,11.0,46.0,-26.00
10ns,11.0,46.0,-26.00
10ns,11.0,46.0,-26.00
10ns,11.0,46.0,-26.00
10ns,11.0,46.0,-26.00
10ns,11.0,46.0,-26.00
10ns,11.0,46.0,-26.00
10ns,11.0,46.0,-26.00
10ns,11.0,46.0,-26.00
10ns,11.0,46.0,-26.00
10ns,11.0,46.0,-26.00
10ns,11.0,46.0,-26.00
10ns,11.0,46.0,-26.00
10ns,11.0,46.0,-26.00
10ns,11.0,46.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
